2022-09-30T09:25:42;PUSHUPS;
2022-09-30T09:25:43;SHOULDER;
2022-09-30T09:25:43;CURLS;
2022-09-30T09:25:43;CRUNCHES;
2022-09-30T11:27:19;PUSHUPS;17
2022-09-30T11:31:35;SHOULDER;12
2022-09-30T11:31:41;CURLS;12
2022-09-30T11:31:46;CRUNCHES;12
2022-09-30T15:35:43;PUSHUPS;12
2022-09-30T15:38:58;SHOULDER;12
2022-09-30T15:39:02;CURLS;12
2022-09-30T15:39:07;CRUNCHES;12
