2022-10-20T09:26:45;PUSHUPS;12
2022-10-20T09:31:22;SHOULDER;12
2022-10-20T09:31:26;CURLS;12
2022-10-20T09:31:31;CRUNCHES;6
2022-10-20T11:32:06;PUSHUPS;12
2022-10-20T11:35:51;SHOULDER;12
2022-10-20T11:35:57;CURLS;12
2022-10-20T11:36:01;CRUNCHES;5
2022-10-20T13:36:31;PUSHUPS;8
2022-10-20T13:38:23;SHOULDER;12
2022-10-20T13:38:27;CURLS;12
2022-10-20T13:38:31;CRUNCHES;3
2022-10-20T17:30:09;PUSHUPS;12
2022-10-20T17:32:30;SHOULDER;12
2022-10-20T17:32:34;CURLS;12
2022-10-20T17:32:40;CRUNCHES;4
