2022-09-15T19:05:00;PUSHUPS;10
2022-09-15T19:05:02;CURLS;10
2022-09-15T20:58:24;PUSHUPS;10
2022-09-15T20:58:26;CRUNCHES;10
2022-09-15T20:58:27;CURLS;10
2022-09-15T20:58:52;PUSHUPS;30
2022-09-15T20:58:54;CRUNCHES;1
2022-09-15T20:58:58;CURLS;30
2022-09-15T21:00:27;PUSHUPS;10
2022-09-15T21:00:29;CRUNCHES;10
