2022-10-19T09:04:51;PUSHUPS;12
2022-10-19T09:08:03;SHOULDER;12
2022-10-19T09:08:08;CURLS;12
2022-10-19T09:08:12;CRUNCHES;12
2022-10-19T11:08:57;PUSHUPS;10
2022-10-19T11:14:34;SHOULDER;12
2022-10-19T11:14:38;CURLS;13
2022-10-19T11:14:43;CRUNCHES;12
2022-10-19T13:18:14;PUSHUPS;12
2022-10-19T13:18:21;SHOULDER;12
2022-10-19T13:18:26;CURLS;12
2022-10-19T13:18:34;CRUNCHES;5
